hhid,persid,starthour,startime,arrhour,arrtime,triptime,cumdist,trippurp,trippoststratweight,dayType,mainmode,totalvehs,homelga,hhpoststratweight,weekly_hhinc_group,annual_hhinc_group
Y24H5870537,Y24H5870537P04,15,930,15,945,15,1.58846,Education,888.664056082,Weekday,Private,2.0,City,933.7315591,7,7
Y24H6030440,Y24H6030440P04,7,429,7,449,20,11.56002,Education,573.419066298,Weekday,Private,2.0,City,431.1349102,11,11
Y24H6040207,Y24H6040207P01,14,840,14,848,8,3.53935,Work,516.060352827,Weekend,Private,2.0,City,710.6200125,8,8
Y24H5750108,Y24H5750108P02,15,930,15,939,9,4.20148,Recreational,747.086939175,Weekday,Private,3.0,Shire,803.0794371,7,7
Y24H6020333,Y24H6020333P03,15,925,15,950,25,5.33846,Education,482.39384833,Weekday,Active,1.0,City,497.8231844,18,18
Y24H5950433,Y24H5950433P01,12,766,13,781,15,4.41383,Recreational,360.826372003,Weekday,Private,3.0,City,454.2401055,18,18
Y24H6030225,Y24H6030225P03,8,500,8,505,5,3.01889,Recreational,377.355324001,Weekday,Private,1.0,City,296.416329,14,14
Y24H5760203,Y24H5760203P02,16,987,16,994,7,0.36889,Recreational,253.276317543,Weekday,Active,2.0,City,242.0655302,16,16
Y24H6190304,Y24H6190304P03,18,1129,18,1135,6,0.40855,Work,238.336390279,Weekday,Active,2.0,City,524.2743124,14,14
Y24H5940215,Y24H5940215P01,13,823,14,856,33,2.07211,Work,497.605804702,Weekday,Public,1.0,City,479.3454917,11,11
Y24H5870524,Y24H5870524P01,17,1067,18,1114,47,26.76879,Work,311.710691658,Weekday,Public,0.0,City,540.7959339,12,12
Y24H5750117,Y24H5750117P01,14,849,14,855,6,5.21056,Work,1286.704121149,Weekday,Private,2.0,Shire,946.3795481,9,9
Y24H5880224,Y24H5880224P01,8,493,8,536,43,26.0722,Recreational,334.58696494,Weekday,Private,1.0,Shire,485.3315195,10,10
Y24H6120301,Y24H6120301P01,9,542,9,567,25,2.84264,Recreational,428.804327929,Weekday,Public,0.0,City,386.786601,4,4
Y24H5970101,Y24H5970101P01,17,1020,17,1035,15,1.25421,Recreational,322.134113361,Weekday,Active,2.0,City,282.5368029,12,12
Y24H5860142,Y24H5860142P01,14,870,15,900,30,22.39932,Recreational,1515.446323291,Weekend,Private,1.0,City,1177.607286,8,8
Y24H5830135,Y24H5830135P03,11,660,11,680,20,11.60728,Recreational,775.769951323,Weekend,Private,2.0,City,594.2762464,17,17
Y24H6086238,Y24H6086238P01,16,984,16,998,14,20.70807,Recreational,173.932777802,Weekday,Private,1.0,Shire,162.8758651,4,4
Y24H6120424,Y24H6120424P04,15,900,15,945,45,1.66863,Education,607.329893461,Weekday,Active,1.0,City,837.2528177,6,6
Y24H6066125,Y24H6066125P04,8,523,8,528,5,3.87352,Recreational,1041.568246394,Weekday,Private,1.0,City,99.49575454,12,12
Y24H6046223,Y24H6046223P01,5,339,5,354,15,10.65064,Work,130.451703663,Weekday,Private,2.0,City,149.4467164,6,6
Y24H6070207,Y24H6070207P03,14,849,14,863,14,10.08783,Recreational,808.638624001,Weekend,Private,3.0,City,669.4103862,12,12
Y24H5760327,Y24H5760327P01,10,628,10,642,14,0.73556,Recreational,830.210763544,Weekend,Active,1.0,City,641.9679758,12,12
Y24H6040309,Y24H6040309P02,18,1097,18,1114,17,1.08698,Recreational,581.03302643,Weekday,Active,2.0,City,598.4553697,7,7
Y24H5770212,Y24H5770212P04,15,900,15,905,5,1.53679,Recreational,1169.252805954,Weekday,Private,5.0,City,787.7281111,9,9
Y24H5780324,Y24H5780324P04,15,932,15,952,20,7.51619,Recreational,652.626830973,Weekday,Private,2.0,City,549.6572024,18,18
Y24H6050309,Y24H6050309P03,17,1059,17,1061,2,0.83632,Recreational,667.895940564,Weekday,Private,2.0,City,455.6425427,7,7
Y24H6170315,Y24H6170315P02,17,1031,17,1042,11,4.33523,Work,368.682265212,Weekday,Private,2.0,City,431.7123461,7,7
Y24H6020511,Y24H6020511P03,18,1105,18,1116,11,0.73518,Recreational,769.824998388,Weekday,Active,2.0,City,581.9348089,15,15
Y24H6180217,Y24H6180217P02,19,1156,19,1158,2,0.91515,Recreational,223.124124543,Weekday,Private,3.0,City,329.3083393,15,15
Y24H5820326,Y24H5820326P02,16,1005,16,1010,5,0.3986,Recreational,826.180615407,Weekday,Active,2.0,City,977.5804784,12,12
Y24H6150307,Y24H6150307P02,12,746,12,767,21,7.37224,Recreational,1257.870412185,Weekend,Private,2.0,City,1015.83809,18,18
Y24H6130238,Y24H6130238P01,17,1047,17,1061,14,5.0546,Recreational,294.169622475,Weekday,Private,2.0,City,321.9448799,11,11
Y24H5790125,Y24H5790125P04,15,922,15,925,3,1.51459,Education,581.640325618,Weekday,Private,2.0,City,356.4648589,18,18
Y24H5740102,Y24H5740102P02,16,1000,17,1028,28,12.89117,Work,652.818030841,Weekday,Private,2.0,City,806.3371724,8,8
Y24H5910404,Y24H5910404P05,12,725,12,739,14,5.22767,Recreational,271.776807691,Weekday,Private,1.0,City,209.9839175,8,8
Y24H6126133,Y24H6126133P03,10,605,10,607,2,0.92005,Recreational,396.257409367,Weekday,Private,2.0,Shire,270.2691914,8,8
Y24H5910432,Y24H5910432P03,16,981,17,1072,91,38.46263,Recreational,514.687644964,Weekday,Private,3.0,City,487.877476,12,12
Y24H6140333,Y24H6140333P03,16,994,17,1034,40,5.84112,Work,1145.279631656,Weekday,Public,3.0,City,659.7976389,16,16
Y24H5940121,Y24H5940121P04,16,990,16,992,2,0.65805,Recreational,992.693123382,Weekend,Private,2.0,City,942.4992405,13,13
Y24H6050521,Y24H6050521P05,11,690,11,695,5,2.34752,Recreational,616.642167364,Weekend,Private,2.0,City,558.2421496,18,18
Y24H6170308,Y24H6170308P02,17,1021,17,1032,11,2.55473,Recreational,531.267433978,Weekday,Private,2.0,City,471.9342759,17,17
Y24H6070337,Y24H6070337P02,11,660,11,672,12,3.90814,Recreational,230.099454786,Weekday,Private,2.0,City,492.6636058,8,8
Y24H6210235,Y24H6210235P03,18,1110,18,1115,5,0.5077,Recreational,349.359918077,Weekend,Private,3.0,City,355.1916124,15,15
Y24H6040302,Y24H6040302P01,7,450,7,465,15,0.60875,Work,408.150354157,Weekday,Active,1.0,City,367.1560576,16,16
Y24H6160208,Y24H6160208P01,9,540,9,543,3,1.09107,Work,838.358975565,Weekday,Private,3.0,City,806.6462718,15,15
Y24H6220503,Y24H6220503P01,8,501,8,538,37,23.61544,Work,418.291640808,Weekday,Private,1.0,City,415.3579231,14,14
Y24H6076118,Y24H6076118P04,15,915,15,920,5,0.4375,Education,717.691054829,Weekday,Active,1.0,Shire,662.1278808,2,2
Y24H6090225,Y24H6090225P01,7,475,8,495,20,1.07302,Recreational,546.649063254,Weekday,Active,2.0,City,754.2324911,18,18
Y24H5760323,Y24H5760323P02,13,796,13,831,35,15.73508,Recreational,444.10146929,Weekday,Private,2.0,City,469.0131604,7,7
Y24H5860407,Y24H5860407P01,9,583,10,618,35,18.07652,Recreational,683.182705385,Weekend,Private,2.0,City,649.1057531,15,15
Y24H5780308,Y24H5780308P01,7,450,8,480,30,11.94153,Work,646.034332139,Weekday,Active,1.0,City,494.8808868,18,18
Y24H6120311,Y24H6120311P01,9,580,9,585,5,0.49176,Recreational,302.769172462,Weekday,Active,1.0,City,426.4063891,1,1
Y24H6130213,Y24H6130213P01,15,900,16,960,60,4.70657,Recreational,367.69181495,Weekend,Active,2.0,City,470.3376067,18,18
Y24H5910340,Y24H5910340P04,15,928,15,948,20,3.24771,Work,431.690868526,Weekday,Private,2.0,City,403.6446206,13,13
Y24H5740117,Y24H5740117P02,13,830,13,836,6,1.01838,Recreational,322.915406765,Weekday,Private,1.0,City,693.9525028,9,9
Y24H6116133,Y24H6116133P01,16,975,16,990,15,1.36137,Recreational,87.470415776,Weekday,Active,1.0,Shire,82.9878547,1,1
Y24H5860432,Y24H5860432P01,20,1220,20,1229,9,7.62885,Recreational,503.302282134,Weekday,Private,1.0,City,385.2872339,6,6
Y24H5780323,Y24H5780323P01,7,470,8,530,60,19.2471,Work,291.631485791,Weekday,Public,0.0,City,459.3257828,9,9
Y24H5910302,Y24H5910302P01,17,1047,17,1054,7,0.46349,Work,916.692281553,Weekday,Active,2.0,City,677.412458,18,18
Y24H6030240,Y24H6030240P02,19,1155,19,1165,10,2.37207,Recreational,479.860284705,Weekday,Private,2.0,City,413.6567214,7,7
Y24H6170117,Y24H6170117P02,18,1085,18,1090,5,0.72088,Recreational,608.867395194,Weekday,Private,3.0,City,646.6594165,11,11
Y24H5930423,Y24H5930423P02,14,850,14,863,13,7.13632,Recreational,511.907886186,Weekday,Private,3.0,City,548.1985029,6,6
Y24H6030206,Y24H6030206P01,10,635,10,644,9,6.17955,Recreational,502.369917676,Weekend,Private,2.0,City,668.0653213,13,13
Y24H5990416,Y24H5990416P01,9,570,9,590,20,9.25831,Work,593.824449711,Weekday,Private,1.0,City,584.0088252,10,10
Y24H5890226,Y24H5890226P01,16,960,16,975,15,4.13093,Recreational,608.719134341,Weekday,Private,1.0,City,804.8219703,12,12
Y24H6090214,Y24H6090214P02,11,665,11,670,5,2.56071,Recreational,295.923931524,Weekend,Private,1.0,City,379.780896,3,3
Y24H5780417,Y24H5780417P01,9,589,10,612,23,0.83324,Work,398.737064618,Weekday,Active,2.0,City,378.8481772,17,17
Y24H5840528,Y24H5840528P01,12,742,12,748,6,4.28645,Recreational,827.111996857,Weekend,Private,1.0,Shire,1112.623311,12,12
Y24H5940233,Y24H5940233P01,15,958,16,965,7,3.26886,Recreational,882.061989857,Weekday,Private,2.0,City,474.7665843,14,14
Y24H6090234,Y24H6090234P02,15,907,15,914,7,1.37036,Recreational,1350.251132731,Weekend,Private,2.0,City,831.9626358,15,15
Y24H6030236,Y24H6030236P02,18,1128,19,1143,15,11.30185,Work,322.808567234,Weekday,Private,2.0,City,324.1829928,12,12
Y24H6230501,Y24H6230501P01,18,1084,19,1165,81,111.96449,Recreational,379.365903007,Weekday,Private,2.0,Shire,292.5949271,9,9
Y24H5790105,Y24H5790105P02,13,780,13,796,16,9.64454,Work,870.486394269,Weekday,Private,3.0,City,693.0783947,8,8
Y24H6170319,Y24H6170319P01,12,720,12,735,15,6.96583,Work,440.194824392,Weekday,Private,2.0,City,398.8408161,15,15
Y24H5810409,Y24H5810409P01,18,1080,18,1110,30,7.87143,Recreational,816.145296993,Weekday,Active,1.0,City,575.3459104,6,6
Y24H5970421,Y24H5970421P02,9,595,10,610,15,3.47525,Work,938.031854284,Weekend,Private,2.0,City,1129.675346,12,12
Y24H6066109,Y24H6066109P03,15,930,15,945,15,2.07275,Recreational,300.890097297,Weekday,Private,1.0,City,192.2273567,7,7
Y24H6080502,Y24H6080502P02,17,1055,18,1080,25,1.73455,Recreational,416.803760482,Weekday,Active,1.0,City,339.6926251,0,0
Y24H5910413,Y24H5910413P01,11,664,11,677,13,3.42075,Recreational,486.917041138,Weekend,Private,1.0,City,370.6770141,10,10
Y24H5880225,Y24H5880225P04,13,810,13,814,4,1.31815,Recreational,1559.595070858,Weekday,Private,2.0,Shire,547.5050922,13,13
Y24H5930316,Y24H5930316P02,14,845,14,850,5,0.31783,Recreational,1139.354585408,Weekday,Active,1.0,City,797.2109166,2,2
Y24H6250416,Y24H6250416P02,15,945,15,951,6,1.91243,Recreational,1743.714571092,Weekday,Private,4.0,City,2633.581794,13,13
